Nome da Faixa,Cantor ou Compositor,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Genero_Avant-Garde,Genero_Blues,Genero_Children's,Genero_Classical,Genero_Comedy/Spoken,Genero_Country,Genero_Easy Listening,Genero_Electronic,Genero_Folk,Genero_Holiday,Genero_International,Genero_Jazz,Genero_Latin,Genero_New Age,Genero_Pop/Rock,Genero_R&B,Genero_Rap,Genero_Reggae,Genero_Religious,Genero_Stage & Screen,Genero_Vocal,Quadrante_Q1,Quadrante_Q2,Quadrante_Q3,Quadrante_Q4,target
Only Two Can Play,High Contrast,0.0020082297338458186,0.1854227405247813,0.21308931109347884,3.169398907103825e-05,0.13333333333333333,0.10215216732343133,0.953426812191894,0.0,0.13168724279835392,0.21611976107764977,4,0.1638376383763838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Open Letter,Cro-Mags,4.0908516606969946e-05,0.15072886297376092,0.21461517669523664,4.743169398907104e-06,0.13333333333333333,0.0219460442558351,0.9679377745382005,0.0,0.06279835390946503,0.13470996925999051,4,0.14735547355473555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Open up the Back Door,Hank Ballard,0.35294086210416614,0.34868804664723024,0.38594808569261213,0.0023256830601092898,0.17777777777777778,0.16459533191876324,0.9289125889551725,0.4,0.10962962962962966,0.26087771474270866,8,0.22484624846248466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Overripe,DDT,5.222224759381528e-06,0.16734693877551016,0.4216969369337948,0.04034972677595628,0.48888888888888893,0.5841163989087602,0.9345903746187636,0.4,0.09991769547325104,0.23335166071026917,8,0.1830258302583026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Oye Como Va,Tito Puente,0.32548986837525196,0.38367346938775504,0.32011788401677577,0.0026448087431693986,0.3111111111111111,0.03146408002424977,0.8776782460245911,0.4,0.051851851851851864,0.30805238297553295,8,0.4738007380073801,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Pachelbel's Canon,Steven Halpern,0.6222220386830384,0.06734693877551019,0.04964730706519369,0.6439344262295081,0.0,0.04892391633828433,0.24994725030211185,0.6000000000000001,0.08123456790123458,0.2950178691925125,12,0.02546125461254613,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Panis Angelicus,Josh Groban,0.5967318302204752,0.09970845481049562,0.08796833174933952,0.001101639344262295,0.4666666666666667,0.08338890572900877,0.5745880728137649,0.6000000000000001,0.09234567901234571,0.26843525854097416,12,0.051586715867158676,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Quadrante_Q4
Parchman Farm Blues,Claude King,0.1749451329254132,0.19358600583090377,0.07401756053326822,0.00022295081967213117,0.22222222222222224,0.024856016974840855,0.8738419043600024,0.2,0.11769547325102882,0.13462124809436934,3,0.12718327183271835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Passivist,Everyday Madness,0.013594292007684352,0.36209912536443145,0.6366260059813931,0.0839344262295082,0.6666666666666667,0.07702334040618368,0.8274413519268027,0.6000000000000001,0.22691358024691363,0.4391585234798691,12,0.26715867158671586,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Pavanne (The Lamp Is Low),Erroll Garner,0.3843134263657823,0.34985422740524774,0.09080208215260399,0.07256830601092897,0.13333333333333333,0.08638981509548346,0.6888726910018608,0.4,0.07341563786008232,0.2749656361682454,8,0.2897908979089791,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Peace and Love Dub,Augustus Pablo,0.016448323895373047,0.19825072886297374,0.10693266137118641,0.1951912568306011,0.17777777777777778,0.016035162170354646,0.9052039974680146,0.2,0.08477366255144034,0.16751805663159475,4,0.07158671586715867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Quadrante_Q4
Peak Performance,Steven Halpern,0.8383441480408388,0.2787172011661807,0.09167400535360844,0.7615300546448087,0.0,0.13670809336162473,0.01962288761437092,0.8,0.14946502057613173,0.38474495788868623,16,0.15055350553505537,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Peer Pressure,Corrupted Morals,0.012657472380427758,0.11807580174927113,0.19586882787364085,0.0,0.08888888888888889,0.10245528948166109,0.9708629850574493,0.2,0.03481481481481482,0.15853347662009848,5,0.13431734317343175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Pennywise,Pennywise,0.0011476628669473189,0.10116618075801748,0.21265334949297662,0.0,0.2,0.05122764474083055,0.9679377745382005,0.2,0.07530864197530865,0.11780796241221604,4,0.16113161131611317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Penélope,Diego Torres,0.05272285132286676,0.1868804664723032,0.08731438934858617,0.0,0.2,0.016520157623522276,0.9122532752766962,0.2,0.022633744855967083,0.12374103416389676,4,0.0966789667896679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Perfect Moment,Martine McCutcheon,0.15969458085379418,0.1454810495626822,0.09319987095536625,1.151912568306011e-06,0.022222222222222223,0.034555926038193394,0.9294880402048608,0.2,0.024773662551440333,0.17747731987104193,4,0.028782287822878234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Peroxide,Subhumans,0.0024178159894835856,0.09679300291545188,0.20502402148418764,0.00047868852459016396,0.2,0.022916035162170355,0.8990274873880268,0.2,0.0640329218106996,0.18908104865918576,4,0.12693726937269376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Persian Love Song,Dead Can Dance,0.6294115846596587,0.12769679300291542,0.23052777511356795,0.00012786885245901638,0.4666666666666667,0.6529251288269172,0.6317591544702972,0.6000000000000001,0.2938271604938272,0.6952677879689101,12,0.06863468634686348,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Phat ('N' All Dat),Onyx,0.021067062522777652,0.23206997084548103,0.1128181429779665,0.0,0.13333333333333333,0.04455895725977569,0.8904340820593483,0.2,0.265843621399177,0.11247719491165371,4,0.13013530135301354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Quadrante_Q2
Piece for Solo Flute,Dead Can Dance,0.6496730324119526,0.22215743440233232,0.23183565991507463,0.5075409836065574,0.6,0.640193998181267,0.48061688373966593,0.6000000000000001,0.308641975308642,0.4863519356209232,12,0.1933579335793358,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Plan Out,Jah Mason,0.019019131244588816,0.1702623906705539,0.15358055262492476,0.0,0.2,0.009790845710821458,0.9541077628373584,0.0,0.2790123456790124,0.0991540249418939,4,0.1896678966789668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Quadrante_Q3
Please Don't Stop,Keyshia Cole,0.044879710257462714,0.36851311953352767,0.3824603928885943,0.0,0.35555555555555557,0.1524704455895726,0.9366811808259645,0.0,0.12724279835390948,0.3017544298103117,8,0.21549815498154984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Please Mr. Johnson,The Cadillacs,0.33812604009173625,0.39766763848396497,0.16840324704200052,0.0,0.22222222222222224,0.43437405274325547,0.7676711487925115,0.4,0.1598353909465021,0.3980131457276386,8,0.4757687576875769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Poison,Maxim,0.004335028249915686,0.2160349854227405,0.07074784852950151,0.14404371584699455,0.15555555555555556,0.017065777508335857,0.9163102065869987,0.2,0.08641975308641976,0.17991152875315525,4,0.08462484624846249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Poor Boy Blues,Doc Watson,0.6640521243651933,0.6309037900874636,0.4386994393533817,0.0009267759562841529,0.17777777777777778,0.838739011821764,0.593117603053728,0.8,0.11489711934156381,0.5640466848274311,16,0.8492004920049201,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Pops Rap III...All My Children,Common,0.049019145819759295,0.23760932944606408,0.11238218137746427,0.03519125683060109,0.08888888888888889,0.022249166414064867,0.9207507720637601,0.0,0.14732510288065845,0.11451278334541275,4,0.07355473554735548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Quadrante_Q4
Por Fin,Los Dandy's,0.38910645701686253,0.3591836734693877,0.17712247905204506,3.1562841530054646e-05,0.26666666666666666,0.22461351924825704,0.8453954309170776,0.4,0.05580246913580248,0.24502536675580439,8,0.2892988929889299,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Postfuturistika,...And Oceans,8.14161615594859e-06,0.16443148688046647,0.5699238811045523,0.06537704918032786,0.6,0.15550166717187028,0.8304049258626974,0.6000000000000001,0.14962962962962967,0.4488753655062105,9,0.05719557195571956,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Pretty Paper,Willie Nelson,0.32374694813849547,0.3137026239067055,0.032557612325506365,0.051147540983606556,0.08888888888888889,0.056077599272506815,0.6495310072315041,0.4,0.06995884773662553,0.22587409092045088,6,0.12890528905289056,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Prevails,Still Breathing,2.302833362814466e-06,0.26297376093294456,0.4164653977277681,0.13245901639344262,0.4,0.20642618975447102,0.9262846949149293,0.4,0.2732510288065844,0.28242321245595187,8,0.04875768757687577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Prologue,Loreena McKennitt,0.31982537760579344,0.14868804664723032,0.08513458134607503,0.09661202185792349,0.4444444444444445,0.056077599272506815,0.6674083593884872,0.4,0.055144032921810714,0.4180141454027441,8,0.019680196801968024,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Pulling Rabbits Out of a Hat,Sparks,0.004923263829820989,0.17084548104956265,0.1476950710181447,0.0009180327868852458,0.2,0.014155804789330097,0.9004565246580861,0.2,0.026008230452674905,0.19664858920850725,4,0.1911439114391144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Push 'Em Off,Tear Da Club Up Thugs,0.007167273634644924,0.2169096209912536,0.18976536546660966,9.180327868852458e-06,0.24444444444444446,0.012731130645650195,0.9624613968120002,0.0,0.20905349794238687,0.23737910179191765,4,0.13382533825338255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Quadrante_Q2
Push Up on Me,Monrose,0.007232633143523292,0.20758017492711367,0.1963047894741431,0.0,0.15555555555555556,0.04213397999393755,0.9501563309228321,0.2,0.08806584362139919,0.13747657011471273,4,0.20319803198031983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Pussyole (Old Skool),Dizzee Rascal,0.012613899374508847,0.21341107871720114,0.17537863265003617,0.0,0.2,0.08760230372840254,0.9676212763508719,0.2,0.108641975308642,0.1412578412016095,4,0.1869618696186962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Put 'Em Down Blues,Louis Armstrong,0.20130680150635455,0.17784256559766762,0.08404467734481946,0.0025136612021857923,0.15555555555555556,0.048802667474992414,0.8975217232846758,0.2,0.11028806584362143,0.11898008147352113,4,0.21648216482164825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Pyramids,Kraut,4.4444466037289603e-07,0.09679300291545188,0.1967407510746453,9.15846994535519e-05,0.24444444444444446,0.019975750227341618,0.8993248038670325,0.0,0.05053497942386832,0.1482280758753405,4,0.08487084870848709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Que Rico el Mambo,Pérez Prado,0.318082457369037,0.4209912536443148,0.27129018476052624,0.06513661202185791,0.22222222222222224,0.044983328281297356,0.8240461895536417,0.4,0.18765432098765436,0.26720565816109765,8,0.3276752767527676,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Racetrack Blues,Lightnin' Hopkins,0.21612162351878442,0.16734693877551016,0.008863099338210289,0.032786885245901634,0.08888888888888889,0.03000909366474689,0.8029175378359198,0.0,0.04090534979423869,0.14121035663409393,4,0.12718327183271835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Radiance,Steven Halpern,0.6359475355474955,0.1801749271137026,0.036633853290202203,0.64,0.33333333333333337,0.06783873901182176,0.2899411121554486,0.0,0.09901234567901235,0.258366031039912,12,0.025239852398523988,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Rats!Rats!Rats!,Deftones,4.858390159958618e-07,0.058600583090379,0.20088238627941649,0.19147540983606556,0.08888888888888889,0.10548651106395876,0.9623750791245469,0.2,0.03481481481481482,0.10258416014795192,5,0.09643296432964331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Read,Product,0.06688407824651296,0.1443148688046647,0.008274551177532282,0.180327868852459,0.2,0.013701121551985445,0.9019910613239216,0.0,0.31028806584362145,0.10361382550671033,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Quadrante_Q3
Ready to Rumble,Mystikal,0.0030496245753078004,0.217201166180758,0.1727628630470228,0.00017289617486338798,0.08888888888888889,0.016853591997575024,0.9559587976905224,0.0,0.26337448559670784,0.11109264489041064,4,0.14194341943419433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Quadrante_Q2
Really and Truly,Sizzla,0.03376859374814032,0.20437317784256556,0.10562477656967974,0.0,0.2,0.040618369202788725,0.9139316747549537,0.0,0.24855967078189303,0.16100267413090746,4,0.21402214022140223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Quadrante_Q4
Reborn in Blasphemy,Dismember,4.821353104927544e-06,0.21516034985422738,0.6425114875881732,0.5501639344262295,0.4666666666666667,0.30736586844498326,0.8913739857671725,0.6000000000000001,0.325925925925926,0.42904805938070134,12,0.2723247232472325,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Red Lights; the Stop Light,Jimmy Reed,0.07799519475583537,0.4122448979591836,0.3209898072177802,0.0,0.48888888888888893,0.36465595635040915,0.9238294362495925,0.0,0.0837860082304527,0.3198310549071552,8,0.1653136531365314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Red Red,Beenie Man,0.024836127534763486,0.22419825072886296,0.1854057494615874,0.0,0.15555555555555556,0.06335253107002121,0.9818541039264959,0.2,0.08312757201646093,0.12489315972309001,4,0.20762607626076263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Quadrante_Q1
Redneck Stomp,Obituary,5.5287608560210696e-05,0.07142857142857141,0.18605969186234073,0.19038251366120218,0.044444444444444446,0.05910882085480448,0.9228128057084765,0.2,0.03415637860082305,0.11378302051833154,4,0.11881918819188193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Reno; Nevada,Richard & Mimi Fariña,0.035860098032248065,0.3451895043731778,0.36284212086599404,0.0,0.4,0.07668990603213094,0.8138031573091901,0.4,0.09794238683127574,0.33991452777847203,8,0.3822878228782288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Reptile,Dimmu Borgir,2.870807494967476e-05,0.04985422740524781,0.1993565206776587,0.003519125683060109,0.15555555555555556,0.031524704455895725,0.9491109278192317,0.0,0.07160493827160494,0.15329018069127534,3,0.024378843788437885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Ride On,Don Williams,0.3302828990263322,0.39241982507288625,0.182789979858574,0.3230601092896175,0.0,0.05547135495604728,0.7907467439050122,0.4,0.040658436213991775,0.2752830330142704,8,0.24797047970479708,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Ring; Telephone; Ring,The Ink Spots,0.002809973042753788,0.23644314868804664,0.15510641822668256,2.972677595628415e-06,0.2,0.016126098817823585,0.9436729135096773,0.2,0.04090534979423869,0.12993152225526705,4,0.21279212792127924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Quadrante_Q3
Rivers of Babylon,Don Carlos,0.035075783925707656,0.22886297376093293,0.07379957973301711,3.2568306010928955e-05,0.24444444444444446,0.023704152773567744,0.8461339266875109,0.0,0.04880658436213992,0.12235023617324371,4,0.17023370233702337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Quadrante_Q3
Rock 'N' Roll Outlaw,Rose Tattoo,0.06579475309854019,0.3107871720116618,0.3349405784338515,0.20459016393442622,0.17777777777777778,0.15732040012124887,0.7842441447835345,0.4,0.05135802469135803,0.2325669157523805,8,0.30356703567035676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Roll 'Em Pete,Jimmy Reed,0.38954218707605165,0.42390670553935855,0.10082919896415522,0.00025049180327868856,0.17777777777777778,0.1785389511973325,0.7204266011931024,0.4,0.055144032921810714,0.2455851848149352,8,0.41574415744157445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Rudolph the Red-Nosed Reindeer,Alvin & the Chipmunks,0.3503264817490314,0.33994169096209903,0.21069152229071658,4.6775956284153e-06,0.4444444444444445,0.4070930585025765,0.8711756469031133,0.4,0.09333333333333335,0.3397545797615775,8,0.3690036900369004,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Run; Children; Run,Mike Seeger,0.006518035846453145,0.9551020408163263,0.5442021466749208,0.08830601092896175,0.888888888888889,0.196120036374659,0.831047513091516,0.0,0.6650205761316874,0.7148176842526179,16,0.40836408364083643,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Runnin' Wild,Stéphane Grappelli,0.17625232310298053,0.17725947521865887,0.12633295259353552,0.14491803278688525,0.11111111111111112,0.028796605031827828,0.9425220110103006,0.2,0.03893004115226338,0.17049833804013698,4,0.1653136531365314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Sacramento & Polk,Alejandro Escovedo,0.38910645701686253,0.27172011661807577,0.07510746453452379,0.3969398907103825,0.4444444444444445,0.06274628675356168,0.6304835708668215,0.4,0.0683127572016461,0.27232399470172197,8,0.04457564575645757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Salt Peanuts,Dizzy Gillespie,0.20021747635838177,0.20437317784256556,0.08404467734481946,0.0839344262295082,0.11111111111111112,0.022855410730524398,0.9118792319643989,0.2,0.12757201646090538,0.09485417239397197,4,0.19458794587945882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Sand and Foam,Donovan,0.23355082588634898,0.3370262390670553,0.09908535256214632,2.4524590163934426e-05,0.13333333333333333,0.057896332221885415,0.700957167245315,0.0,0.06436213991769549,0.19580886211981108,8,0.06100861008610087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Santa Baby,Boney James,0.6257078791565512,0.6903790087463556,0.32534942322280247,2.054644808743169e-05,0.08888888888888889,0.11027584116398907,0.6180154604569084,0.8,0.2637037037037038,0.35897333366655837,16,0.39753997539975405,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Satanic Blues,Bud Freeman,0.20239612665432735,0.1886297376093294,0.17254488224677167,0.07912568306010928,0.11111111111111112,0.1079114883297969,0.9249227936240003,0.2,0.0888888888888889,0.11848524229625373,4,0.21968019680196804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Scarborough Fair,Sergio Mendes,0.10130675292245295,0.5973760932944606,0.24556845033089478,0.01062295081967213,0.0,0.05738102455289481,0.5044405654767614,0.0,0.06567901234567902,0.41389548396771053,12,0.6243542435424354,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Schwindel,Einstürzende Neubauten,0.0006966822556865862,0.3603498542274052,0.4112338585217413,0.03571584699453552,0.4,0.23734464989390724,0.8744940824429824,0.4,0.28641975308641976,0.2101417039462175,8,0.3281672816728168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Scotch & Soda,The Kingston Trio,0.03137207842260019,0.160932944606414,0.1385398774075979,0.0005901639344262295,0.2,0.02024856016974841,0.8672338058427485,0.2,0.1152263374485597,0.17089945767625525,4,0.18769987699877,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Scrape the Surface,Extol,1.1655779083308793e-06,0.1900874635568513,0.4042584729137057,0.07519125683060109,0.26666666666666666,0.1712640193998181,0.898969942263058,0.0,0.09102880658436216,0.23578586959238249,2,0.30356703567035676,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Sea of Vapours,Nusrat Fateh Ali Khan,0.34640491121632944,0.09970845481049562,0.0,0.4196721311475409,0.35555555555555557,0.04692331009396787,0.3902518558302803,0.4,0.09382716049382718,0.2920400869717342,8,0.032619926199261996,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Searchin' for One Soul,Arrested Development,0.352505132044977,0.18950437317784255,0.1400657430093557,1.512568306010929e-05,0.3111111111111111,0.40466808123673836,0.5504383020351793,0.4,0.7423868312757204,0.23235448479244247,6,0.3153751537515376,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
See You Again,Miley Cyrus,0.0065354650488207095,0.4034985422740524,0.39553924090366116,3.370491803278688e-05,0.4,0.061533798120642615,0.9087334317994362,0.0,0.2913580246913581,0.34732461949866295,8,0.39360393603936045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Quadrante_Q1
Set Yourself On Fire,Stars,0.010522395090401102,0.05597667638483964,0.14987487902065583,0.09224043715846994,0.06666666666666667,0.03849651409518035,0.9333339727236108,0.2,0.03711934156378602,0.20259040811736187,4,0.0809348093480935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Sex Education,Lloyd,0.00734156565832057,0.19358600583090377,0.11892160538499769,1.8885245901639344e-06,0.044444444444444446,0.021430736586844495,0.9455719026336487,0.2,0.03662551440329218,0.09062929547896935,4,0.11119311193111933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Shake It Well,The Dramatics,0.07450935428232246,0.3795918367346938,0.30355134319769106,5.8579234972677596e-05,0.26666666666666666,0.028311609578660198,0.7743463832888958,0.4,0.45267489711934167,0.44486791792667385,8,0.4664206642066421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Shake Your Moneymaker,Elmore James,0.1535943600251466,0.1454810495626822,0.14529728221538246,5.967213114754099e-05,0.044444444444444446,0.017126401939981814,0.9539255366082905,0.2,0.042551440329218114,0.12588533726538875,4,0.15424354243542437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
She Suits Me to a Tee,Buddy Guy,0.13333291227285282,0.1897959183673469,0.12720487579453998,1.2502732240437158e-06,0.11111111111111112,0.04819642315853288,0.888985863080966,0.2,0.03242798353909465,0.1387986404418564,4,0.23271832718327184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Shisheido,Fennesz,0.7032678296922136,0.698542274052478,0.27913749356956635,0.6924590163934427,0.8,0.10845710821461048,0.5508794813266069,0.8,0.10930041152263377,0.5996201234598756,16,0.2027060270602706,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
